ID операции;Дата;Адрес магазина;Район магазина;Артикул;Название товара;Отдел товара;Количество упаковок, шт.;Операция;Цена руб./шт.
955;03.06.2021;Мартеновская, 2;Первомайский;21;Рис круглозерный;Бакалея;170;Поступление;105
956;03.06.2021;Мартеновская, 2;Первомайский;21;Рис круглозерный;Бакалея;95;Продажа;105
957;03.06.2021;Мартеновская, 2;Первомайский;22;Рис длиннозерный;Бакалея;180;Поступление;115
958;03.06.2021;Мартеновская, 2;Первомайский;22;Рис длиннозерный;Бакалея;82;Продажа;115
959;03.06.2021;Мартеновская, 2;Первомайский;23;Бурый рис;Бакалея;180;Поступление;120
960;03.06.2021;Мартеновская, 2;Первомайский;23;Бурый рис;Бакалея;30;Продажа;120
961;03.06.2021;Мартеновская, 2;Первомайский;35;Горох желтый колотый;Бакалея;170;Поступление;55
962;03.06.2021;Мартеновская, 2;Первомайский;35;Горох желтый колотый;Бакалея;52;Продажа;55
963;03.06.2021;Мартеновская, 2;Первомайский;37;Хлопья овсяные Геркулес;Бакалея;180;Поступление;50
964;03.06.2021;Мартеновская, 2;Первомайский;37;Хлопья овсяные Геркулес;Бакалея;127;Продажа;50
965;03.06.2021;Мартеновская, 2;Первомайский;38;Хлопья 4 злака;Бакалея;180;Поступление;70
966;03.06.2021;Мартеновская, 2;Первомайский;38;Хлопья 4 злака;Бакалея;115;Продажа;70
967;03.06.2021;Мартеновская, 2;Первомайский;39;Кукурузные хлопья с сахаром;Бакалея;180;Поступление;95
968;03.06.2021;Мартеновская, 2;Первомайский;39;Кукурузные хлопья с сахаром;Бакалея;149;Продажа;95
969;03.06.2021;Мартеновская, 2;Первомайский;40;Соль каменная помол №1;Бакалея;180;Поступление;15
970;03.06.2021;Мартеновская, 2;Первомайский;40;Соль каменная помол №1;Бакалея;37;Продажа;15
971;03.06.2021;Мартеновская, 2;Первомайский;41;Соль поваренная Экстра;Бакалея;170;Поступление;35
972;03.06.2021;Мартеновская, 2;Первомайский;41;Соль поваренная Экстра;Бакалея;30;Продажа;35
973;03.06.2021;Мартеновская, 2;Первомайский;42;Крахмал картофельный;Бакалея;180;Поступление;90
974;03.06.2021;Мартеновская, 2;Первомайский;42;Крахмал картофельный;Бакалея;20;Продажа;90
975;03.06.2021;Мартеновская, 2;Первомайский;43;Сода пищевая;Бакалея;180;Поступление;40
976;03.06.2021;Мартеновская, 2;Первомайский;43;Сода пищевая;Бакалея;22;Продажа;40
977;03.06.2021;Мартеновская, 36;Первомайский;17;Крупа гречневая ядрица;Бакалея;170;Поступление;95
978;03.06.2021;Мартеновская, 36;Первомайский;17;Крупа гречневая ядрица;Бакалея;85;Продажа;95
979;03.06.2021;Мартеновская, 36;Первомайский;19;Крупа пшено;Бакалея;180;Поступление;90
980;03.06.2021;Мартеновская, 36;Первомайский;19;Крупа пшено;Бакалея;50;Продажа;90
981;03.06.2021;Мартеновская, 36;Первомайский;20;Крупа перловая;Бакалея;180;Поступление;80
982;03.06.2021;Мартеновская, 36;Первомайский;20;Крупа перловая;Бакалея;55;Продажа;80
983;03.06.2021;Мартеновская, 36;Первомайский;21;Рис круглозерный;Бакалея;180;Поступление;105
984;03.06.2021;Мартеновская, 36;Первомайский;21;Рис круглозерный;Бакалея;60;Продажа;105
985;03.06.2021;Мартеновская, 36;Первомайский;22;Рис длиннозерный;Бакалея;180;Поступление;115
986;03.06.2021;Мартеновская, 36;Первомайский;22;Рис длиннозерный;Бакалея;75;Продажа;115
987;03.06.2021;Мартеновская, 36;Первомайский;23;Бурый рис;Бакалея;170;Поступление;120
988;03.06.2021;Мартеновская, 36;Первомайский;23;Бурый рис;Бакалея;35;Продажа;120
989;03.06.2021;Мартеновская, 36;Первомайский;35;Горох желтый колотый;Бакалея;180;Поступление;55
990;03.06.2021;Мартеновская, 36;Первомайский;35;Горох желтый колотый;Бакалея;56;Продажа;55
991;03.06.2021;Мартеновская, 36;Первомайский;37;Хлопья овсяные Геркулес;Бакалея;180;Поступление;50
992;03.06.2021;Мартеновская, 36;Первомайский;37;Хлопья овсяные Геркулес;Бакалея;120;Продажа;50
993;03.06.2021;Мартеновская, 36;Первомайский;38;Хлопья 4 злака;Бакалея;170;Поступление;70
994;03.06.2021;Мартеновская, 36;Первомайский;38;Хлопья 4 злака;Бакалея;110;Продажа;70
995;03.06.2021;Мартеновская, 36;Первомайский;39;Кукурузные хлопья с сахаром;Бакалея;180;Поступление;95
996;03.06.2021;Мартеновская, 36;Первомайский;39;Кукурузные хлопья с сахаром;Бакалея;155;Продажа;95
997;03.06.2021;Мартеновская, 36;Первомайский;40;Соль каменная помол №1;Бакалея;180;Поступление;15
998;03.06.2021;Мартеновская, 36;Первомайский;40;Соль каменная помол №1;Бакалея;30;Продажа;15
